id,lat,lon
1594444202,51.2044177,3.2214079
1594444208,51.204415,3.2212397
1594444209,51.2044552,3.2209757
1594444212,51.2044145,3.2196917
1594455564,51.2101237,3.2232858
1594455565,51.2093677,3.2231188
1594455567,51.2104849,3.224937
1594455570,51.210891,3.2273881
1594455572,51.2109095,3.2277649
1594458852,51.2137155,3.2388103
1594458854,51.2133929,3.2391455
1594458857,51.213571,3.2389414
1594460807,51.2123713,3.2408941
1594460808,51.2127224,3.2413274
1594467019,51.2108014,3.2414319
1594467024,51.2110227,3.2414288
1594467027,51.2099496,3.2414486
1594467029,51.2116606,3.2413557
1594467032,51.2122578,3.2411633
1594467034,51.2117487,3.2413364
1594467035,51.2102777,3.241448
1594467039,51.2119694,3.2412643
1594467043,51.2124766,3.2410723
1594467048,51.2112557,3.2414442
1594467051,51.2109614,3.2414256
1594467533,51.2117278,3.2414867
1594476914,51.2032315,3.2360683
1594476916,51.211247,3.2417422
1594476917,51.2033901,3.2363116
1594476918,51.2111366,3.2414954
1594476920,51.2112113,3.2416013
1594476922,51.2112349,3.2416606
1594482696,51.2183359,3.2376323
1594482698,51.2183288,3.2377807
1594482701,51.2183473,3.2376799
1594482703,51.2172263,3.2402505
1597429845,51.2117609,3.2257503
1598754424,51.2226356,3.2238941
1598912930,51.2127746,3.2396952
1598912937,51.2129863,3.2395611
1598917536,51.2166225,3.2134332
1598917540,51.2157447,3.2161396
1598917551,51.2157985,3.2158948
1598921190,51.2247001,3.2412658
1598921838,51.2245098,3.2412705
1598921844,51.2241196,3.2412993
1601334061,51.2089071,3.2274214
1601336407,51.2042122,3.2188129
1601346853,51.2012368,3.2098654
1601346855,51.201119,3.209944
1601363400,51.1979903,3.214627
1601398836,51.2057403,3.2167086
1601407214,51.1991498,3.2289285
1601408885,51.1977332,3.2261909
1602450224,51.2117125,3.2412372
1603500433,51.2082341,3.2265626
1603500755,51.2083594,3.2264218
1604574453,51.2056802,3.2166187
1604574460,51.2056726,3.2166391
1612354530,51.2156764,3.2168494
1612354640,51.2156232,3.2169442
1629591415,51.2055834,3.2202465
1629591417,51.2059526,3.2200385
1629591418,51.2059002,3.2200593
1629591420,51.2058305,3.2200827
1629592263,51.2055369,3.2202834
1634275922,51.1974242,3.2406161
1634275943,51.198399,3.2397505
1634275947,51.1997468,3.22986
1634275948,51.1998023,3.2299393
1634275949,51.200034,3.2301427
1634275950,51.2001301,3.2301954
1634275990,51.2018379,3.2372923
1634275998,51.2019251,3.2399139
1634276113,51.2174647,3.2348484
1634276114,51.2175295,3.2348611
1634276117,51.2176572,3.2349844
1634276125,51.210151,3.2223437
1634435395,51.2129189,3.2408257
1634435396,51.2132508,3.2405417
1634435397,51.2133918,3.2404416
1634446602,51.2023857,3.2362963
1634446604,51.2028507,3.2356349
1634446606,51.2027427,3.2352875
1634447277,51.2028353,3.2350409
1634505502,51.1972002,3.227041
1634505503,51.1972746,3.2270732
1634505504,51.1979617,3.2289995
1635086072,51.2058245,3.2220953
1635086074,51.2058349,3.2220174
1635086076,51.2057277,3.222263
1635086078,51.2056358,3.2223051
1636835601,51.2108696,3.2413326
1636835602,51.2111079,3.2412784
1651562027,51.2194207,3.2317955
1651562030,51.219321,3.2359887
1651562035,51.2195064,3.2316705
1651562042,51.2196069,3.2315258
1651562059,51.2197007,3.231455
1651566899,51.1996249,3.2183933
1651566900,51.1998952,3.2180638
1651566901,51.1999729,3.2178899
1651566902,51.2000641,3.2175463
1651566903,51.2000842,3.2174356
1651566904,51.2000937,3.217346
1651566906,51.2003839,3.2184574
1651566907,51.2004257,3.2175838
1651566908,51.2005326,3.2174409
1651566909,51.2006238,3.2178483
1651566910,51.2006415,3.2180816
1651566911,51.2006643,3.2175977
1651566913,51.2012865,3.2178676
1651566915,51.2022519,3.2182937
1651566916,51.2021631,3.2179236
1651566917,51.2022935,3.2177866
1653520734,51.2216359,3.2423708
1653520736,51.2218914,3.2443893
1675500168,51.1995403,3.2200841
1675500169,51.1994476,3.2200056
1675500191,51.197456,3.2219014
1675500210,51.201057,3.2315576
1675500211,51.2009914,3.2311606
1675500216,51.2009177,3.2309541
1675500218,51.200772,3.2306422
1675500220,51.2006062,3.2305545
1675500222,51.2004935,3.2305399
1675500239,51.2047117,3.2364852
1675500256,51.2058742,3.2375921
1675500257,51.2062796,3.2381567
1675500258,51.2064215,3.2383335
1675500261,51.2074777,3.2392385
1675500262,51.2082194,3.2401215
1675500263,51.210245,3.2406886
1675500268,51.2106665,3.2401493
1675500269,51.2107041,3.2399593
1675500270,51.2107396,3.2398227
1675500271,51.2107897,3.2396194
1675500272,51.2108523,3.2394127
1675500273,51.2108732,3.2393061
1675500274,51.2108523,3.2392294
1675500275,51.2108106,3.2391894
1675500277,51.2119673,3.2403193
1675756940,51.1996284,3.2183123
1675756975,51.1999815,3.2159833
1675756980,51.2000238,3.2159169
1675756981,51.2001179,3.2158229
1675756982,51.2001949,3.2157772
1675757028,51.1999465,3.2168361
1675757036,51.198651,3.2236432
1675757039,51.1985994,3.2234067
1675757040,51.1984695,3.2237441
1675757041,51.1985058,3.2235881
1675757050,51.1985716,3.2234401
1675757052,51.1986135,3.2233597
1675757053,51.1986123,3.2232576
1675757054,51.198592,3.2232024
1675757055,51.1985655,3.2231677
1675757056,51.1985534,3.2230874
1675757057,51.1985457,3.2229196
1675757058,51.1985457,3.2227177
1675757059,51.1985716,3.2225985
1675757061,51.1986021,3.2225426
1675757063,51.1986174,3.2225012
1675757072,51.1986158,3.2224672
1675757073,51.1985799,3.2224224
1675757074,51.1985651,3.2223504
1675757076,51.1985048,3.2234523
1675757077,51.1984966,3.22339
1675757079,51.1985069,3.223316
1675757088,51.1985243,3.2232416
1675757089,51.1985454,3.2231847
1675757101,51.2070197,3.2386093
1675757109,51.2115511,3.2401349
1675757116,51.2115286,3.2400496
1675757118,51.2114584,3.2399574
1675757120,51.2113512,3.2398488
1675757122,51.2112976,3.2397369
1675757124,51.2112666,3.239569
1675757126,51.2112619,3.2394702
1675757128,51.2112543,3.2393089
1675757137,51.2111945,3.2398817
1675757138,51.2110212,3.2399443
1675757139,51.2109099,3.240043
1675757140,51.2108067,3.2400529
1675757141,51.2106934,3.2400134
1675757156,51.2111965,3.2395163
1675757158,51.2111532,3.2396216
1675757160,51.2111037,3.2397435
1675757218,51.2026499,3.2156849
1675757219,51.2029518,3.2140628
1675757221,51.2017532,3.2112142
1675757222,51.2017678,3.2113756
1679567791,51.2000728,3.2158571
1679583571,51.2097769,3.2142981
1679583573,51.2079146,3.2159298
1679583578,51.2074341,3.2159541
1680025399,51.2044678,3.2170666
1680025409,51.2092311,3.2139822
1680025412,51.2041337,3.2172145
1680025415,51.2082014,3.2152363
1680025465,51.2075311,3.2162328
1680025468,51.2082854,3.2155674
1681153986,51.2106571,3.2245298
1681153997,51.2106603,3.2247071
1681159218,51.2117572,3.236948
1681159219,51.2119048,3.2369147
1681159220,51.2117139,3.2370314
1682832848,51.2162257,3.2189152
1682891183,51.2152478,3.217474
1682891218,51.2153998,3.2179535
1685484543,51.2148883,3.2172547
1685484560,51.2146756,3.2174894
1685484562,51.2149017,3.2173083
1685985153,51.2141732,3.2197545
1685985159,51.21416,3.2216202
1685991589,51.2135652,3.2184182
1685991593,51.2135662,3.2184206
1685991600,51.21357,3.2184123
1686072946,51.2135318,3.2151521
1686646305,51.2101713,3.2387067
1686646306,51.2098354,3.2397568
1686652235,51.2174212,3.2348063
1686652236,51.2173882,3.2347606
1686652240,51.2174515,3.2348444
1686655900,51.2184694,3.224568
1686655901,51.2184963,3.2248004
1686655902,51.2187876,3.2252803
1686655903,51.2180219,3.2255189
1686655904,51.2169064,3.2235491
1686657160,51.2159338,3.2264023
1686657161,51.2158716,3.226279
1686658058,51.218508,3.2260912
1686658059,51.2185071,3.2258498
1686658060,51.2181805,3.22597
1686658061,51.2185601,3.226334
1686658062,51.2183132,3.2265655
1686658063,51.2182057,3.2262718
1686658064,51.2183635,3.2256299
1686658066,51.2181981,3.2261042
1686658068,51.2184703,3.2257327
1686658077,51.2181102,3.2253225
1686658078,51.2185199,3.2261954
1686682185,51.2197311,3.2263208
1686682187,51.2175878,3.2258481
1686682206,51.2191683,3.2245525
1686682209,51.2192364,3.2245659
1686682218,51.2192581,3.2241426
1686682220,51.2197352,3.2259397
1686682222,51.219747,3.2262387
1686682238,51.2197421,3.2261068
1686682246,51.2190245,3.2245157
1686682253,51.2197215,3.2258456
1686682276,51.2192615,3.2245342
1686682290,51.2190784,3.2244469
1687009750,51.2179934,3.2203153
1687050087,51.2165357,3.2233549
1687050088,51.2158507,3.2227409
1687050090,51.2154391,3.2221001
1687050094,51.215972,3.2228535
1687050168,51.2182635,3.2243877
1708356149,51.2060077,3.2175813
1708526362,51.2087341,3.2264672
1708526369,51.209345,3.2265283
1708526376,51.2088735,3.2263882
1708526384,51.2093638,3.2266219
1708526391,51.2093189,3.2263935
1708526419,51.2093022,3.2263002
1713345915,51.2156052,3.2124795
1726450635,51.2102347,3.2232012
1726452181,51.2127159,3.2262538
1726452185,51.2121064,3.2262662
1726452188,51.2125269,3.2263368
1726452192,51.2123505,3.2265504
1726729674,51.2000503,3.2276782
1726729681,51.2000799,3.2275452
1726950663,51.2088932,3.2234449
1727368782,51.2163104,3.2096091
1728433551,51.2068187,3.217826
1728433552,51.2069643,3.2176931
1728433553,51.2067078,3.2176249
1728433554,51.2064264,3.2177395
1728433555,51.2070758,3.2180527
1728433556,51.2061472,3.2179408
1728433557,51.206786,3.2178019
1728433558,51.2063165,3.2178038
1728433559,51.207269,3.2185592
1728433560,51.2062232,3.2178769
1728433561,51.2070646,3.2179707
1728634978,51.2143107,3.2155707
1728634979,51.2120516,3.2210877
1728634982,51.2112972,3.2197925
1728634983,51.211631,3.2203652
1728634986,51.2122022,3.221807
1728643014,51.2122507,3.2197935
1728643018,51.2121954,3.2196696
1728643021,51.2124424,3.2201544
1728643022,51.2121785,3.2196182
1728793942,51.2135808,3.2183991
1728793953,51.2135803,3.2183979
1728795598,51.2137616,3.217668
1728795600,51.2139264,3.2179878
1728795602,51.2139634,3.2180325
1728795603,51.2137989,3.2177403
1728795604,51.213706,3.2190866
1728835362,51.2141507,3.2180178
1728835427,51.2139755,3.2173646
1728835450,51.2141049,3.217579
1728835468,51.2142512,3.2177813
1728835472,51.2142465,3.2178448
1728849761,51.2150853,3.2163334
1728849790,51.2150634,3.2162003
1728849819,51.2150519,3.2162886
1729034132,51.2121479,3.2145512
1729435854,51.2084804,3.2399446
1731548813,51.209978,3.2147466
1731548883,51.210104,3.2150767
1731549559,51.2073662,3.2163119
1731549561,51.2072886,3.2160641
1731851868,51.2094883,3.2146756
1731851896,51.2094994,3.214513
1731851940,51.2096577,3.2144179
1731869046,51.2091212,3.2144584
1731869049,51.2092061,3.2157527
1731869054,51.2097027,3.2158587
1731869055,51.2090365,3.2157452
1731869057,51.2085434,3.2165127
1731869059,51.2095956,3.2135868
1731869062,51.2081907,3.2166445
1731869065,51.2090134,3.2169195
1731869067,51.2088334,3.2170798
1731869072,51.2098066,3.2139047
1731869079,51.2080581,3.2167317
1731869087,51.2080454,3.2159297
1731869093,51.2079869,3.2157367
1732613327,51.207246,3.2171477
1732613335,51.2076978,3.2177442
1732627269,51.2084198,3.2179264
1732627274,51.2083025,3.2177616
1732627277,51.2082514,3.2175867
1732627281,51.2082321,3.217521
1736923439,51.2129366,3.2164516
1736925292,51.2124794,3.2181208
1736925302,51.2118264,3.2176195
1736925310,51.2123048,3.2176613
1737342480,51.2113815,3.2177906
1741128417,51.2122044,3.2336642
1741128423,51.2121958,3.2337061
1741128426,51.2121688,3.2338263
1743328898,51.2068992,3.2157479
1743361457,51.2072631,3.2155856
1743361461,51.2077087,3.2151448
1743950356,51.2051407,3.2112653
1743950357,51.2068539,3.2111325
1743950373,51.2043574,3.2113059
1743950384,51.2064199,3.2113945
1746887262,51.1979095,3.2181036
1752810904,51.2220928,3.226965
1752861657,51.2221303,3.233875
1752861675,51.2220926,3.233829
1752861676,51.221877,3.2338911
1752861681,51.2217791,3.2338871
1752861733,51.2209494,3.2359801
1752861778,51.2193614,3.2366063
1752861786,51.2194428,3.2368516
1752861788,51.2194984,3.2370238
1752861790,51.2195572,3.237206
1752861794,51.2195849,3.2372935
1752861827,51.2199104,3.2366821
1752861832,51.2199776,3.2368902
1752861836,51.2200611,3.2369846
1752861838,51.2201589,3.2370854
1752861841,51.2202261,3.2371407
1752861843,51.2202567,3.2372187
1752861844,51.2202709,3.2373065
1752861847,51.2202607,3.2373813
1752861848,51.2200978,3.2384611
1752861849,51.2200591,3.2385782
1752861850,51.2199837,3.238653
1752861851,51.2198269,3.2386204
1752861852,51.2196476,3.2384546
1752861854,51.2195458,3.238344
1752861855,51.2195009,3.2382432
1752861856,51.2194989,3.2381781
1752861857,51.2195172,3.2381391
1752861874,51.2195519,3.2381066
1752861877,51.2195743,3.2381066
1752861895,51.2192259,3.2370333
1752861903,51.2193339,3.2373683
1752861906,51.2192972,3.2374139
1752861908,51.2192708,3.2374854
1752861912,51.2191811,3.2375927
1752861916,51.2190406,3.2378903
1752861925,51.2189532,3.2387657
1752861951,51.2185612,3.2383585
1754954318,51.2006486,3.2153836
1756316515,51.2044773,3.2144531
1756316518,51.203812,3.2150006
1758870009,51.2060184,3.2325656
1758870010,51.2060227,3.232572
1758870011,51.2053809,3.2326077
1759442753,51.1976391,3.2180686
1759442755,51.19768,3.2180499
1759442756,51.1976888,3.218076
1759442757,51.1977523,3.2181293
1759442758,51.1977558,3.2180655
1759442759,51.1977585,3.2179839
1759680025,51.2025645,3.2224723
1759680027,51.2027092,3.2224331
1759680029,51.2029846,3.2224161
1759680031,51.2031478,3.2225001
1759680034,51.2034985,3.2222474
1759680038,51.2038798,3.2220085
1759680040,51.2039278,3.2220395
1759680045,51.2040003,3.2221208
1768003170,51.2093882,3.2235614
1768003172,51.2093894,3.2236263
1768003174,51.2093077,3.2230756
1768003178,51.2093376,3.2237016
1768003186,51.2090433,3.2239609
1770858827,51.1991767,3.2192199
1770864364,51.2046787,3.2176039
1770864368,51.2036192,3.2179062
1783576689,51.1995175,3.2132595
1783576690,51.1991393,3.2131966
1788588134,51.2069847,3.2270417
1789677055,51.2136853,3.2263846
1789677056,51.2139966,3.2284647
1789677057,51.2140808,3.231224
1789677058,51.2141354,3.231444
1789677059,51.2143375,3.2259272
1789677060,51.2144481,3.231631
1789677067,51.2146203,3.2277163
1789677073,51.2146758,3.2277329
1789677086,51.214926,3.2312191
1789677088,51.2149734,3.2273613
1789677089,51.215002,3.2277938
1789677093,51.2152229,3.2293632
1789677098,51.2154131,3.2237787
1789677104,51.215482,3.2238436
1789677115,51.2158465,3.2250038
1789677121,51.2158938,3.2275395
1789677123,51.2159267,3.2277127
1789677124,51.2159407,3.2249171
1789677127,51.215972,3.2259421
1789677131,51.2160807,3.2248213
1789677132,51.2161476,3.2247927
1789677133,51.216191,3.2248136
1789677134,51.2162331,3.2248555
1789677136,51.2162613,3.2255656
1789677138,51.216302,3.2249303
1789677139,51.2163144,3.2255634
1789677141,51.2166848,3.2255392
1789677142,51.2166951,3.2256846
1789677143,51.2167034,3.2258023
1789677144,51.2169551,3.225668
1789677145,51.2178519,3.2293915
1789677146,51.2178856,3.2292815
1789677149,51.2181795,3.2293044
1789677182,51.2197071,3.2304664
1789690736,51.2201972,3.2339794
1789691190,51.2209809,3.2332265
1789691212,51.2210475,3.2388621
1789691219,51.2210489,3.2387101
1789691225,51.2210489,3.2389376
1789691236,51.2210609,3.2388013
1789691237,51.2210637,3.2382958
1789691250,51.221082,3.2391931
1789691262,51.2211073,3.238684
1789691265,51.2211124,3.2392438
1789691291,51.2211504,3.2392539
1789691312,51.2211878,3.239237
1789691317,51.221199,3.2386446
1789691331,51.2212224,3.2391987
1789691337,51.2212407,3.2390873
1789691338,51.2212421,3.2391548
1789691458,51.2214052,3.2331707
1789691460,51.221549,3.2333666
1789691466,51.2219652,3.2346188
1789691467,51.2220876,3.2341637
1789717057,51.2206659,3.2304679
1789717058,51.2206878,3.2303314
1789717059,51.220936,3.2279797
1789717060,51.2209839,3.227596
1789717061,51.2213845,3.2267383
1789717062,51.2217229,3.2267043
1789717063,51.2219701,3.2338732
1789717068,51.2224812,3.2271328
1789717093,51.2227964,3.2291473
1789717095,51.2227974,3.2278663
1789717097,51.2228123,3.2285982
1789717101,51.2228526,3.2309145
1789717102,51.2229211,3.2301728
1789717103,51.2229269,3.2306037
1789725611,51.2194382,3.214209
1789725612,51.2196401,3.2152346
1789725613,51.2201012,3.2170576
1789725615,51.2204998,3.2209832
1789725617,51.2205501,3.2209623
1789725618,51.2205884,3.2208715
1789725619,51.2206078,3.2206102
1789725621,51.2206336,3.2203953
1789725625,51.2207079,3.2193803
1789725626,51.2207095,3.2192255
1789725627,51.2207053,3.2200014
1789725628,51.2206625,3.2220638
1789725630,51.220744,3.2197685
1789725631,51.2207835,3.2194081
1789725632,51.2208112,3.2193141
1789725634,51.2208329,3.2243361
1789725635,51.2208526,3.2192663
1789725639,51.2210213,3.2243903
1789725640,51.2211067,3.2224658
1789725642,51.2212848,3.224314
1789725648,51.2213677,3.224919
1789725651,51.2216221,3.2222873
1789725652,51.2216466,3.2221863
1789725654,51.2216761,3.2215958
1789725655,51.2217734,3.2215675
1793432775,51.2118717,3.2122661
1793432785,51.2119605,3.2123099
1793432822,51.2119306,3.2124552
1793432829,51.2118472,3.2124186
1793434980,51.199274,3.2195834
1793436415,51.1992058,3.2193244
1794063768,51.1988501,3.2147853
1798996881,51.2125882,3.2402392
1810210445,51.2086076,3.2214293
1810210446,51.2086459,3.2213751
1822966692,51.2046012,3.2122443
1822966720,51.2046398,3.2123934
1822966744,51.2045901,3.2123245
1822967416,51.2048249,3.2127949
1822967422,51.204669,3.2121465
1822967423,51.2048356,3.212873
1822969800,51.2048068,3.2129045
1822969804,51.2048226,3.212987
1822969805,51.204751,3.2127464
1822980055,51.2013444,3.2175939
1822980057,51.2023578,3.2172613
1822980059,51.2026914,3.2172851
1822980066,51.2009696,3.2175188
1822980067,51.2025284,3.2172556
1822980069,51.2004403,3.2170794
1822980070,51.2030646,3.2175255
1822980071,51.2017141,3.2174518
1822980072,51.2014923,3.2175886
1822980073,51.2011755,3.2175801
1822980074,51.2007268,3.2173827
1822980075,51.2005553,3.2172073
1822980081,51.2019443,3.217323
1822980083,51.2021158,3.2172881
1822980085,51.2029594,3.217374
1822987398,51.2008682,3.2174654
1822987410,51.200795,3.2176086
1822988087,51.2004135,3.2205166
1822988088,51.2006305,3.2201074
1822988361,51.2017213,3.2201
1822988362,51.2005415,3.2207943
1822991619,51.2030594,3.2216557
1822991622,51.2035925,3.2216746
1822991623,51.2033602,3.2221627
1822991628,51.2035375,3.2219607
1822991630,51.2031275,3.2217823
1822991634,51.2032325,3.222298
1822991635,51.2030099,3.222268
1822991637,51.2033876,3.2214889
1822991638,51.2035672,3.2214427
1822991639,51.2031766,3.2222187
1822991640,51.2030384,3.2216309
1822991642,51.2028735,3.2223942
1822991643,51.2029302,3.2216483
1822991644,51.2035896,3.2217287
1822991645,51.203117,3.2217423
1822991648,51.2029494,3.2218197
1822991659,51.2036265,3.2214307
1822991661,51.2028196,3.2218833
1822991663,51.2033264,3.2215072
1822991664,51.2037157,3.2213223
1822991666,51.2031901,3.2222651
1822991667,51.2030209,3.2216213
1822991668,51.20296,3.2218391
1822991669,51.2039758,3.2213616
1822991679,51.203028,3.2215802
1822992927,51.2024208,3.2209818
1826530920,51.2157459,3.235901
1826530922,51.2158924,3.2357596
1826530925,51.2159407,3.23619
1826530927,51.2159937,3.2363098
1826530929,51.2160061,3.236098
1826530930,51.2160591,3.2362294
1826530931,51.2161181,3.235562
1829377551,51.2193421,3.2347778
1829377561,51.2211025,3.2344991
1829377567,51.221844,3.2340824
1829385135,51.2107714,3.242894
1829385151,51.21151,3.2404039
1829385154,51.212619,3.2398942
1829385162,51.2126881,3.240044
1829387970,51.2098678,3.2318924
1829387971,51.2104724,3.2358208
1832319575,51.2053831,3.2130998
1834422218,51.209188,3.213417
1834422219,51.2093473,3.2134788
1834422220,51.2094099,3.2135312
1834422221,51.2093792,3.2134976
1834433593,51.2115607,3.2073851
1834444572,51.2117459,3.2066343
1838157649,51.2063281,3.2280068
1838157660,51.205734,3.2267174
1839488801,51.2236143,3.2157109
1839488805,51.2234222,3.2147285
1839488815,51.223325,3.2150455
1865839125,51.2084608,3.2250074
1866130085,51.2131275,3.2273384
1866130090,51.2129957,3.2260816
1866130092,51.2130427,3.226375
1869042408,51.2114903,3.2125848
1869042409,51.2114848,3.2126133
1869042410,51.2115,3.2125709
1869042411,51.2114983,3.2127019
1869042412,51.2115228,3.2125129
1869042413,51.2115488,3.2124567
1869042415,51.2115125,3.2127457
1869042416,51.2115629,3.2124411
1869042417,51.2115635,3.2130028
1869042418,51.2115982,3.2130201
1869042419,51.2116106,3.2123753
1869042420,51.2116535,3.2123017
1869042421,51.2116388,3.2129743
1869042422,51.2116838,3.212281
1869042423,51.2117294,3.2128791
1869042424,51.2116807,3.2118841
1869042425,51.2116845,3.2119781
1869042426,51.2117022,3.212038
1869042427,51.2117055,3.2122637
1869042428,51.2117191,3.2122368
1869042429,51.2117338,3.2118159
1869042431,51.2117923,3.2128496
1869042432,51.2117315,3.2121087
1869042434,51.2117348,3.2121485
1869042449,51.2118632,3.2116977
1869042453,51.2118256,3.2128704
1869042454,51.2118939,3.2116904
1869042457,51.2118459,3.2129119
1869042461,51.2119184,3.2117161
1869042463,51.2119514,3.211792
1869042464,51.2118801,3.2129793
1869042466,51.2119729,3.2118361
1869042468,51.2119243,3.2130285
1869042471,51.2119707,3.2130478
1869042473,51.2120173,3.2118691
1869042479,51.2120395,3.2130452
1869042481,51.2120587,3.2118838
1869042487,51.2120764,3.2130279
1869042489,51.2121053,3.2118741
1869042492,51.2121022,3.2129999
1869042494,51.2121661,3.211852
1869042498,51.2122169,3.211883
1869042504,51.2121937,3.2118556
1869042506,51.2122416,3.2119358
1869042512,51.2121738,3.2123636
1869042514,51.212266,3.2120114
1869042516,51.212255,3.2121947
1869042518,51.2121703,3.2124634
1869042520,51.2122734,3.212076
1869042522,51.2121439,3.2129389
1869042524,51.2121786,3.2125541
1869042528,51.2121935,3.212627
1869042530,51.2121773,3.212862
1869042532,51.2122052,3.2127162
1869042534,51.2122006,3.2127847
1869108589,51.2117027,3.2118465
1869985325,51.218837,3.2145183
1869985364,51.2188884,3.2146957
1869985379,51.2189095,3.2144751
1869985429,51.2190407,3.2145657
1869985486,51.2191563,3.2138973
1869985521,51.2192306,3.2144181
1869985550,51.2192347,3.2140862
1869985564,51.2193163,3.2143692
1869993439,51.2182583,3.2127668
1869993446,51.2185017,3.2124332
1869993448,51.218523,3.2124868
1870007646,51.2217153,3.2171165
1870007653,51.2218396,3.2170377
1870007654,51.2218624,3.2171105
1870007658,51.2219252,3.2172635
1870007660,51.2219634,3.217277
1870007661,51.222147,3.2171756
1870007663,51.2222204,3.2173718
1870007668,51.2223451,3.2168094
1870007669,51.2223637,3.2169105
1870007670,51.2223786,3.2169906
1870007672,51.2224309,3.2171801
1870007674,51.2224704,3.2172522
1870007679,51.2226314,3.2171485
1870007682,51.2227289,3.2172883
1870007685,51.2228283,3.2175535
1870007686,51.2229078,3.2177655
1870007689,51.2230721,3.2182039
1870007691,51.22313,3.2173582
1870016192,51.2161483,3.2122897
1870016195,51.2161743,3.2123877
1870016196,51.2162322,3.2126049
1870016197,51.2162331,3.2135801
1870016200,51.2162769,3.2127727
1870016201,51.2163005,3.2128381
1870016202,51.2163876,3.213045
1870016203,51.2164054,3.2127344
1870016206,51.2164816,3.2132092
1870016208,51.2165255,3.2122112
1870016210,51.2166056,3.2123564
1870016211,51.2166352,3.2124128
1870016212,51.2167198,3.2125635
1870016213,51.2168066,3.2127209
1886748752,51.198355,3.2218666
1886748753,51.1971551,3.2231678
1886748754,51.1979189,3.2227115
1886748755,51.1976771,3.2227277
1886748757,51.1973813,3.222886
1886748758,51.1983248,3.2221562
1886748760,51.1982362,3.2224578
1886748761,51.1971038,3.2231572
1886748762,51.1980567,3.2226981
1886748767,51.1974643,3.222799
1886748770,51.1981424,3.2226417
1886748774,51.1972532,3.2230814
1886748781,51.1981974,3.222559
1889404439,51.1978998,3.2196897
1895696007,51.2223377,3.2220801
1895696008,51.2223936,3.2223896
1895696010,51.2225295,3.2237396
1895696011,51.2225479,3.2241109
1895696013,51.2226463,3.2255097
1903803711,51.2132142,3.2260656
1905525810,51.2030639,3.2222532
1910151452,51.215109,3.2354338
1913242777,51.2197694,3.2113062
1913726004,51.2166973,3.2321937
1913726011,51.2162929,3.2323099
1913726013,51.2164678,3.2322596
1913770532,51.2154076,3.2295976
1913770533,51.2162511,3.2290097
1913770534,51.2157963,3.2294677
1914290497,51.2213255,3.2185916
1914290499,51.221374,3.2183152
1914290501,51.2214051,3.2188176
1914290503,51.2214369,3.2184873
1914290507,51.2214741,3.218589
1914290509,51.2215003,3.2182
1914290511,51.2215156,3.218699
1914290512,51.2215914,3.2193097
1914290517,51.2215979,3.2184796
1914290519,51.2216657,3.2195254
1914290525,51.2216956,3.2191949
1914290529,51.2217387,3.2195255
1914290531,51.2217544,3.2195126
1914290533,51.221778,3.219207
1914290535,51.2218067,3.219578
1914290543,51.2218674,3.2202203
1914290545,51.2218767,3.2194119
1914290547,51.2218916,3.2195865
1914290549,51.2219245,3.2201509
1914290553,51.2219497,3.2204499
1914290563,51.2219988,3.2195475
1914290566,51.2220094,3.2198441
1914290569,51.2220211,3.2193628
1914290583,51.2220467,3.2200531
1914290592,51.2220731,3.2201746
1914290596,51.2221304,3.2195204
1914290598,51.2221308,3.2215408
1914290600,51.2221539,3.219318
1914290602,51.2221586,3.2199969
1914290604,51.2221676,3.2201051
1914290606,51.222192,3.2193051
1914290608,51.2222353,3.2219931
1914290610,51.2222253,3.2188205
1914290620,51.2222971,3.2197051
1914290622,51.2223109,3.2201034
1914290624,51.2223179,3.2224451
1914290627,51.2223385,3.2198695
1914290630,51.2223684,3.2228045
1914290632,51.2223611,3.2201322
1914290636,51.2223939,3.2230862
1914290638,51.2223862,3.2192577
1914290640,51.2223995,3.2232821
1914290646,51.2224319,3.223608
1914290656,51.2224646,3.2192354
1914290658,51.2224765,3.2201983
1914290667,51.2225662,3.2201737
1914290668,51.2225858,3.2204407
1914290669,51.2226367,3.2191865
1914290672,51.2227214,3.2201286
1914290673,51.2227437,3.2203767
1914290676,51.222809,3.2201023
1914290680,51.2229404,3.2203354
1914290686,51.2230721,3.2200053
1916687541,51.2239438,3.2413219
1916687542,51.224672,3.2413022
1918317951,51.218967,3.2144063
1918319913,51.223226,3.2201948
1924914007,51.2212917,3.2232799
1924938761,51.2198911,3.2220351
1924938767,51.221099,3.223628
1924938774,51.2212781,3.2237756
1924938777,51.22087,3.2195936
1924938781,51.2215456,3.2214635
1924938784,51.2200858,3.2220737
1927150822,51.2201545,3.2267988
1927150826,51.2198863,3.2265158
1927150828,51.2199554,3.2267364
1927150836,51.2199385,3.2266303
1927150859,51.2199192,3.2265686
1927166220,51.2205534,3.2267017
1927166234,51.2205483,3.2261744
1927246437,51.2189319,3.2282518
1927246449,51.218925,3.2284124
1927246450,51.2192531,3.2273129
1927246452,51.2189296,3.2284876
1927246453,51.2192522,3.2273625
1927246457,51.2188433,3.2295152
1927246459,51.2192237,3.2268567
1927246460,51.219243,3.2274054
1927246462,51.2189251,3.2283378
1927246464,51.2190409,3.2289134
1927253151,51.2192001,3.2274787
1927253159,51.2190554,3.2287631
1927253162,51.2194979,3.2286991
1927253178,51.2192086,3.2285803
1927253179,51.2191128,3.2287761
1927253180,51.2194648,3.2281672
1927253182,51.2190144,3.2288012
